"id","dim1","dim2","rating","gender","age","edu"
1911,30.62881312,65.54746382,75,"Female","25 to 34 years","High school"
1912,45.29311843,51.83369799,85,"Female","25 to 34 years","Some college"
1913,30.46191199,60.87536834,79,"Female","18 to 24 years","4 year college"
1914,41.34798861,60.37497482,80,"Female","18 to 24 years","High school"
1915,37.2327463,51.68832444,60,"Female","35 to 44 years","High school"
1916,33.70673346,66.06148498,35,"Male","25 to 34 years","Some college"
1917,44.02462524,51.47042832,42,"Female","45 to 54 years","2 year college"
1918,29.51162673,59.86671717,36,"Male","35 to 44 years","2 year college"
1919,44.55727834,60.56005775,79,"Female","18 to 24 years","Some college"
1920,33.11634949,51.68047715,90,"Male","25 to 34 years","4 year college"
1921,38.24250245,66.02665979,40,"Male","18 to 24 years","2 year college"
1922,40.70620493,51.58510706,81,"Male","25 to 34 years","Some college"
1923,31.18252637,60.10409225,65,"Female","35 to 44 years","Some college"
1924,45.64079525,60.52511705,86,"Female","45 to 54 years","2 year college"
1925,30.3186902,51.26998623,77,"Female","45 to 54 years","4 year college"
1926,42.32693,65.65732286,24,"Female","35 to 44 years","4 year college"
1927,35.98357938,51.15018276,70,"Male","18 to 24 years","2 year college"
1928,34.27934129,59.58058971,75,"Male","35 to 44 years","4 year college"
1929,43.07519976,60.10087349,72,"Female","25 to 34 years","Some college"
1930,29.49200059,50.77701298,53,"Female","25 to 34 years","2 year college"
1931,44.42967882,64.85529234,75,"Female","Age 65 or older","4 year college"
1932,31.94444985,51.17704333,60,"Female","35 to 44 years","4 year college"
1933,39.05390142,59.44383407,29,"Male","25 to 34 years","4 year college"
1934,39.34507167,60.17740866,7,"Male","35 to 44 years","Masters degree"
1935,31.59216218,50.55389975,58,"Male","45 to 54 years","4 year college"
1936,44.80778193,65.10420594,54,"Female","45 to 54 years","4 year college"
1937,29.32842776,51.00535241,90,"Male","Age 65 or older","Masters degree"
1938,42.91009664,59.05667365,67,"Female","35 to 44 years","4 year college"
1939,34.76085115,59.99301828,85,"Female","Age 65 or older","2 year college"
1940,35.28322189,50.09798584,75,"Male","25 to 34 years","Masters degree"
1941,42.2840664,64.95343451,82,"Female","45 to 54 years","4 year college"
1942,29.80873379,51.16558313,39,"Male","45 to 54 years","4 year college"
1943,44.99476706,58.71703015,74,"Female","18 to 24 years","4 year college"
1944,31.3677896,60.74699064,47,"Male","25 to 34 years","4 year college"
1945,40.50072282,50.82582018,74,"Female","18 to 24 years","Some college"
1946,38.64553038,65.55015322,95,"Male","25 to 34 years","Masters degree"
1947,33.05874156,51.73765966,1,"Male","25 to 34 years","High school"
1948,45.18467011,59.52448036,53,"Male","18 to 24 years","Masters degree"
1949,30.22593259,61.0293352,85,"Female","35 to 44 years","Some college"
1950,44.33157271,50.98497463,72,"Male","25 to 34 years","Masters degree"
1951,34.51880212,65.78389674,18,"Male","18 to 24 years","Some college"
1952,37.50908509,51.85693906,83,"Female","25 to 34 years","Some college"
1953,42.24666048,59.23113011,88,"Female","25 to 34 years","Masters degree"
1954,31.29049418,60.92858138,95,"Male","Age 65 or older","4 year college"
1955,46.41730275,50.47848065,78,"Male","35 to 44 years","4 year college"
1956,31.49701956,65.39879361,54,"Female","45 to 54 years","High school"
1957,42.17457363,51.70377665,100,"Female","45 to 54 years","High school"
1958,38.2291069,58.87550069,75,"Male","25 to 34 years","4 year college"
1959,34.48614995,60.96458115,75,"Female","55 to 64 years","High school"
1960,44.85188472,50.5444503,33,"Male","25 to 34 years","4 year college"
1961,30.32624051,65.6016055,30,"Female","Age 65 or older","Some college"
1962,45.41300151,52.01628198,75,"Female","35 to 44 years","High school"
1963,34.41614003,58.29600591,85,"Male","35 to 44 years","4 year college"
1964,39.26159829,60.86227326,13,"Male","25 to 34 years","4 year college"
1965,42.18035449,50.05604702,87,"Male","25 to 34 years","Some college"
1966,32.14785775,64.87995803,80,"Female","55 to 64 years","High school"
1967,46.64629559,51.40837781,70,"Female","18 to 24 years","Some college"
1968,31.34932239,58.11351615,81,"Male","55 to 64 years","Masters degree"
1969,42.561756,61.00214314,55,"Male","35 to 44 years","Masters degree"
1970,36.62035981,50.02217443,67,"Male","18 to 24 years","Some college"
1971,35.61595077,64.97717797,79,"Male","18 to 24 years","High school"
1972,44.42242656,51.86224652,85,"Male","45 to 54 years","High school"
1973,30.35189496,58.34302196,64,"Male","25 to 34 years","Some college"
1974,46.30234287,61.23983909,86,"Male","25 to 34 years","4 year college"
1975,33.38886971,50.24042972,60,"Male","25 to 34 years","Masters degree"
1976,40.34364187,65.34662476,1,"Male","35 to 44 years","2 year college"
1977,41.04956152,52.11333048,27,"Male","18 to 24 years","Some college"
1978,32.89086752,58.04308739,90,"Female","35 to 44 years","2 year college"
1979,45.88945851,60.97129309,75,"Female","45 to 54 years","Some college"
1980,30.83637944,49.85342495,80,"Female","45 to 54 years","High school"
1981,43.88486361,64.62855758,73,"Female","25 to 34 years","Some college"
1982,36.50707794,52.15259324,83,"Female","25 to 34 years","Masters degree"
1983,36.47104545,57.68273906,50,"Male","45 to 54 years","4 year college"
1984,43.69007252,61.06307525,75,"Female","25 to 34 years","Masters degree"
1985,30.90778941,49.47580092,90,"Female","45 to 54 years","High school"
1986,46.35702235,64.63163079,90,"Male","45 to 54 years","High school"
1987,32.76207443,52.31224108,60,"Female","35 to 44 years","Some college"
1988,41.19887145,57.44748049,75,"Male","18 to 24 years","4 year college"
1989,39.7782643,61.07096944,75,"Female","18 to 24 years","4 year college"
1990,33.88053967,49.63241141,78,"Female","18 to 24 years","Some college"
1991,46.2402032,64.80696932,83,"Female","55 to 64 years","4 year college"
1992,30.96074601,51.78126333,41,"Male","18 to 24 years","2 year college"
1993,45.35238524,57.34782744,92,"Female","55 to 64 years","4 year college"
1994,35.70089936,61.35471495,56,"Female","35 to 44 years","Masters degree"
1995,38.3283082,49.71904938,80,"Female","55 to 64 years","Some college"
1996,43.05086584,64.80805773,71,"Male","25 to 34 years","Some college"
1997,31.91249939,52.07676358,17,"Male","25 to 34 years","Some college"
1998,46.8853445,57.64138036,15,"Male","35 to 44 years","Masters degree"
1999,32.12076111,61.74559669,80,"Female","55 to 64 years","Some college"
2000,42.53099171,49.78095908,49,"Female","55 to 64 years","4 year college"
2001,38.87093885,64.78358395,90,"Male","45 to 54 years","2 year college"
2002,34.75604293,52.20746637,66,"Female","55 to 64 years","4 year college"
2003,45.80749963,56.75710568,81,"Male","25 to 34 years","Masters degree"
2004,31.15222745,61.78562797,75,"Male","25 to 34 years","Some college"
2005,45.91268614,49.86270565,82,"Male","18 to 24 years","Some college"
2006,34.53019011,65.06903315,3,"Male","55 to 64 years","Some college"
2007,39.31954403,52.6346073,62,"Female","18 to 24 years","Some college"
2008,42.53820483,57.15763601,84,"Male","25 to 34 years","4 year college"
2009,32.63534789,61.72769767,75,"Male","35 to 44 years","Masters degree"
2010,47.17317451,49.46746289,69,"Male","18 to 24 years","2 year college"
2011,32.17859512,64.58182487,25,"Female","18 to 24 years","Some college"
2012,44.44397165,51.9818201,95,"Female","18 to 24 years","4 year college"
2013,38.56937163,56.66647445,52,"Female","35 to 44 years","4 year college"
2014,36.94090146,61.33051364,76,"Female","25 to 34 years","2 year college"
2015,46.14266523,48.92459825,77,"Male","35 to 44 years","High school"
2016,32.02309843,64.1345605,68,"Female","18 to 24 years","Some college"
2017,47.09815558,52.26122456,73,"Female","18 to 24 years","Some college"
2018,34.32741131,56.6519397,65,"Female","45 to 54 years","4 year college"
2019,41.54287295,61.62715282,40,"Female","35 to 44 years","4 year college"
2020,42.13881344,49.1733584,78,"Male","25 to 34 years","Masters degree"
2021,34.16556791,64.09026546,75,"Male","35 to 44 years","High school"
2022,47.78948008,52.10075232,25,"Male","18 to 24 years","Some college"
2023,31.97806044,56.28773183,80,"Male","18 to 24 years","4 year college"
2024,45.13524901,61.38363774,70,"Female","55 to 64 years","Doctoral"
2025,37.29243343,48.86790521,81,"Female","25 to 34 years","High school"
2026,37.73998063,63.80896252,93,"Male","35 to 44 years","High school"
2027,44.56505247,51.98888064,74,"Male","35 to 44 years","High school"
2028,31.50537943,55.90057578,51,"Female","18 to 24 years","4 year college"
2029,47.18155185,61.3484206,70,"Male","35 to 44 years","4 year college"
2030,33.98054351,49.02902328,54,"Male","25 to 34 years","Some college"
2031,42.4172112,63.83942247,80,"Male","25 to 34 years","4 year college"
2032,40.77308082,52.15140475,87,"Female","25 to 34 years","Masters degree"
2033,34.82257374,55.81401262,60,"Female","45 to 54 years","Some college"
2034,47.25026651,61.56582129,80,"Female","25 to 34 years","Some college"
2035,31.94164214,48.60011881,81,"Female","18 to 24 years","Some college"
2036,45.98169249,63.54387513,97,"Female","45 to 54 years","Some college"
2037,36.35985252,51.98869475,45,"Female","25 to 34 years","High school"
2038,39.07639722,55.51665471,59,"Male","18 to 24 years","Some college"
2039,44.36152281,61.49816759,57,"Male","25 to 34 years","4 year college"
2040,32.63027334,48.41446867,1,"Female","25 to 34 years","High school"
2041,47.79151139,63.66382419,82,"Male","25 to 34 years","Some college"
2042,34.04892062,53.0974086,100,"Male","55 to 64 years","4 year college"
2043,44.5638008,56.28287372,22,"Male","18 to 24 years","Some college"
2044,40.95664603,62.49248782,52,"Male","18 to 24 years","Some college"
2045,35.91005953,48.60037507,80,"Male","25 to 34 years","Some college"
2046,46.91429622,63.60616428,79,"Female","25 to 34 years","Some college"
2047,32.00071417,52.42186103,70,"Male","35 to 44 years","4 year college"
2048,47.03502864,55.36345538,75,"Male","25 to 34 years","Some college"
2049,35.93629085,61.61288102,63,"Male","25 to 34 years","4 year college"
2050,40.61753906,48.28236499,78,"Male","35 to 44 years","Some college"
2051,43.75899857,63.36411766,92,"Female","25 to 34 years","Some college"
2052,33.75625647,52.10398305,70,"Male","25 to 34 years","4 year college"
2053,48.24788154,55.21081093,52,"Female","18 to 24 years","Some college"
2054,32.98731551,61.87157441,70,"Female","25 to 34 years","Masters degree"
2055,45.02426887,48.42299221,73,"Female","18 to 24 years","Some college"
2056,39.2165215,63.35510656,46,"Male","25 to 34 years","2 year college"
2057,37.32791282,52.57798062,95,"Female","Age 65 or older","Masters degree"
2058,46.13384352,55.10068549,40,"Male","35 to 44 years","4 year college"
2059,32.22953336,61.89495441,80,"Female","25 to 34 years","4 year college"
2060,47.63719366,48.33191014,70,"Male","18 to 24 years","Some college"
2061,34.93096037,63.34136484,81,"Male","25 to 34 years","4 year college"
2062,41.53211431,52.79994228,100,"Male","55 to 64 years","2 year college"
2063,42.46481267,55.00545683,60,"Female","25 to 34 years","Doctoral"
2064,34.24109377,62.0279362,72,"Male","18 to 24 years","4 year college"
2065,47.4282148,48.49603639,93,"Male","18 to 24 years","Some college"
2066,31.95338048,63.46330339,78,"Male","35 to 44 years","2 year college"
2067,45.76584854,52.74686073,70,"Male","25 to 34 years","Masters degree"
2068,38.02963863,54.70574537,68,"Female","45 to 54 years","Some college"
2069,38.14090489,62.05341837,75,"Female","45 to 54 years","2 year college"
2070,45.56003815,48.27238399,75,"Male","18 to 24 years","2 year college"
2071,32.43975856,63.1934522,77,"Male","55 to 64 years","4 year college"
2072,47.43437059,53.04014363,78,"Female","35 to 44 years","4 year college"
2073,33.47178024,55.50465066,44,"Female","25 to 34 years","Some college"
2074,42.43449631,62.37812378,67,"Male","35 to 44 years","2 year college"
2075,41.38533332,48.65698543,50,"Female","25 to 34 years","Some college"
2076,35.07342434,63.36595984,75,"Female","25 to 34 years","Masters degree"
2077,47.69886809,53.40773217,35,"Female","18 to 24 years","Some college"
2078,32.26742772,55.26423896,70,"Female","25 to 34 years","Masters degree"
2079,46.35646001,62.82207732,82,"Female","25 to 34 years","4 year college"
2080,36.84532914,49.03022368,43,"Male","25 to 34 years","High school"
2081,39.46423676,63.84255588,71,"Male","35 to 44 years","4 year college"
2082,44.4482632,53.83551734,95,"Female","25 to 34 years","High school"
2083,33.18028753,55.11676831,60,"Male","18 to 24 years","High school"
2084,48.04689807,62.95496856,1,"Female","25 to 34 years","4 year college"
2085,33.35211562,48.87471479,50,"Male","35 to 44 years","4 year college"
2086,43.83644532,63.64308182,48,"Male","35 to 44 years","2 year college"
2087,40.20076797,53.81222667,63,"Female","18 to 24 years","Some college"
2088,36.36601989,55.01705396,94,"Female","55 to 64 years","High school"
2089,47.41976255,63.19751268,81,"Male","18 to 24 years","4 year college"
2090,32.47616238,49.02503125,22,"Male","35 to 44 years","High school"
2091,47.07692591,63.47300985,62,"Female","25 to 34 years","4 year college"
2092,35.7449519,53.62104418,88,"Female","35 to 44 years","2 year college"
2093,40.83869098,54.89070726,85,"Male","25 to 34 years","Doctoral"
2094,44.09125158,63.27995407,50,"Male","18 to 24 years","4 year college"
2095,33.85319749,48.92206088,98,"Female","18 to 24 years","2 year college"
2096,48.46745279,63.55243949,92,"Male","35 to 44 years","Doctoral"
2097,33.1034401,53.92039047,66,"Male","18 to 24 years","Some college"
2098,45.06867651,54.39079361,95,"Male","18 to 24 years","4 year college"
2099,39.44325033,62.98658027,75,"Male","25 to 34 years","4 year college"
2100,37.28837357,48.64106149,85,"Female","35 to 44 years","4 year college"
2101,46.84481045,63.0278002,95,"Female","35 to 44 years","2 year college"
2102,32.15142424,53.74769352,40,"Male","35 to 44 years","4 year college"
2103,48.02541349,54.23907208,40,"Male","25 to 34 years","4 year college"
2104,35.17330869,63.11113541,86,"Female","35 to 44 years","4 year college"
2105,41.98874769,48.83607606,33,"Male","25 to 34 years","Some college"
2106,43.03476317,63.32261666,70,"Male","Age 65 or older","4 year college"
2107,34.18783736,54.52473636,76,"Female","25 to 34 years","4 year college"
2108,47.91808996,54.49726009,90,"Female","25 to 34 years","4 year college"
2109,32.77809249,63.52680846,75,"Male","25 to 34 years","High school"
2110,45.85084617,49.17417098,63,"Male","25 to 34 years","Some college"
2111,38.21319508,63.58295928,70,"Male","25 to 34 years","4 year college"
2112,38.36330372,54.65671051,63,"Female","55 to 64 years","2 year college"
2113,45.42838184,54.98197636,89,"Male","25 to 34 years","4 year college"
2114,32.96194603,63.65334543,50,"Female","25 to 34 years","Some college"
2115,48.42869118,49.07715569,74,"Female","25 to 34 years","4 year college"
2116,34.36025611,63.59179922,73,"Male","18 to 24 years","4 year college"
2117,42.47789042,55.64605206,63,"Male","35 to 44 years","Masters degree"
2118,41.82516717,54.9657909,55,"Male","25 to 34 years","2 year college"
2119,35.29994813,64.36415686,50,"Female","45 to 54 years","2 year college"
2120,48.28722531,49.18348997,63,"Female","18 to 24 years","4 year college"
2121,32.94874484,63.50486089,78,"Male","35 to 44 years","4 year college"
2122,46.96146962,55.07129002,63,"Female","35 to 44 years","4 year college"
2123,37.46985555,54.29721662,64,"Male","25 to 34 years","4 year college"
2124,39.7598607,63.89006351,90,"Male","18 to 24 years","Some college"
2125,45.09390578,49.72755215,59,"Female","35 to 44 years","4 year college"
2126,33.26542997,63.16767069,35,"Female","35 to 44 years","Masters degree"
2127,48.48210257,55.03359156,50,"Male","25 to 34 years","Some college"
2128,34.11135928,54.53598514,50,"Male","25 to 34 years","4 year college"
2129,44.58000394,64.16107379,74,"Female","25 to 34 years","High school"
2130,41.19407642,49.3893634,50,"Male","35 to 44 years","Some college"
2131,36.75181134,63.44875208,67,"Female","25 to 34 years","2 year college"
2132,47.67317029,55.67235268,50,"Male","18 to 24 years","Some college"
2133,33.09492851,54.63339761,84,"Female","25 to 34 years","Some college"
2134,48.07356053,64.60744256,45,"Male","25 to 34 years","4 year college"
2135,36.52816857,49.60319999,50,"Female","55 to 64 years","High school"
2136,41.3151261,63.72563957,85,"Female","45 to 54 years","Some college"
2137,44.23604605,55.89597276,52,"Female","35 to 44 years","2 year college"
2138,33.90606774,54.37716891,50,"Male","25 to 34 years","4 year college"
2139,48.5936469,64.55083352,60,"Female","18 to 24 years","4 year college"
2140,33.66236961,49.75108924,78,"Female","25 to 34 years","4 year college"
2141,44.76402187,62.75434921,51,"Male","25 to 34 years","4 year college"
2142,39.69158829,55.87652816,1,"Female","25 to 34 years","4 year college"
2143,37.67736439,54.26190575,80,"Male","25 to 34 years","Doctoral"
2144,46.59304809,64.39903536,40,"Male","18 to 24 years","High school"
2145,32.67513853,49.50991124,65,"Male","25 to 34 years","4 year college"
2146,47.74559935,63.31512708,80,"Female","25 to 34 years","Some college"
2147,35.36863649,55.97987907,79,"Female","25 to 34 years","4 year college"
2148,41.76869048,53.97445408,79,"Female","18 to 24 years","4 year college"
2149,42.92796681,64.50012573,94,"Female","45 to 54 years","4 year college"
2150,34.36020501,49.52320198,18,"Female","45 to 54 years","High school"
2151,48.41708371,63.31763406,40,"Female","25 to 34 years","4 year college"
2152,33.63216163,56.37945787,94,"Female","55 to 64 years","4 year college"
2153,46.82438545,54.11958614,78,"Male","18 to 24 years","4 year college"
2154,39.16171811,64.31216232,50,"Female","25 to 34 years","Masters degree"
2155,39.09504791,49.48863661,75,"Male","18 to 24 years","Some college"
2156,46.22763524,63.04055756,86,"Female","25 to 34 years","Some college"
2157,32.98826379,56.20591326,75,"Female","35 to 44 years","Some college"
2158,48.77521462,54.23843872,59,"Female","25 to 34 years","4 year college"
2159,35.12883155,64.66291335,65,"Male","18 to 24 years","4 year college"
2160,42.97942027,50.30322955,77,"Female","35 to 44 years","4 year college"
2161,42.21018074,63.1527065,40,"Male","18 to 24 years","High school"
2162,35.32971706,57.01571426,77,"Female","25 to 34 years","Masters degree"
2163,47.95747071,54.26471504,83,"Male","18 to 24 years","Some college"
2164,32.33688228,65.27125035,89,"Male","25 to 34 years","Some college"
2165,46.3346905,50.57608264,30,"Male","25 to 34 years","2 year college"
2166,37.46386739,63.33953016,30,"Female","25 to 34 years","High school"
2167,39.64151183,56.95331043,80,"Female","25 to 34 years","2 year college"
2168,44.99174869,54.29421946,80,"Female","18 to 24 years","4 year college"
2169,33.25049061,65.16109996,83,"Male","25 to 34 years","2 year college"
2170,47.95292268,50.8720089,79,"Female","35 to 44 years","4 year college"
2171,34.0643451,63.25573729,16,"Female","25 to 34 years","Some college"
2172,44.05480459,57.28905885,16,"Male","25 to 34 years","4 year college"
2173,41.2647972,54.06388797,71,"Female","25 to 34 years","Some college"
2174,36.46475129,65.02180771,75,"Female","18 to 24 years","Some college"
2175,47.67627934,49.87872177,75,"Female","55 to 64 years","Some college"
2176,33.071605,62.88600334,75,"Male","25 to 34 years","4 year college"
2177,47.34289302,57.45754606,80,"Male","25 to 34 years","Some college"
2178,36.94530154,53.96702515,49,"Female","35 to 44 years","Some college"
2179,40.78211697,65.13386504,67,"Female","35 to 44 years","4 year college"
2180,44.50733456,50.62522901,75,"Female","25 to 34 years","4 year college"
2181,34.14337538,62.75686907,20,"Female","35 to 44 years","Doctoral"
2182,48.63780069,57.41018242,1,"Female","35 to 44 years","I’d prefer not"
2183,33.71514869,53.7173414,60,"Female","18 to 24 years","Some college"
2184,44.82879223,64.97472635,40,"Male","18 to 24 years","Some college"
2185,39.9975073,50.45933856,85,"Male","18 to 24 years","Some college"
2186,37.16337687,62.34101978,42,"Female","25 to 34 years","Some college"
2187,46.72636208,56.87169721,80,"Male","35 to 44 years","4 year college"
2188,32.60777122,52.98368319,60,"Male","25 to 34 years","Some college"
2189,47.97894656,64.85284921,76,"Male","25 to 34 years","Some college"
2190,35.6143301,49.96482869,60,"Female","25 to 34 years","Some college"
2191,42.05732135,62.62170662,71,"Male","25 to 34 years","High school"
2192,42.66574772,56.92029009,10,"Female","25 to 34 years","Some college"
2193,34.48158786,52.9807963,26,"Male","55 to 64 years","High school"
2194,48.17318209,64.70295138,90,"Female","35 to 44 years","Masters degree"
2195,33.40952087,50.39018501,60,"Male","25 to 34 years","4 year college"
2196,45.84924716,62.19822886,50,"Female","35 to 44 years","Some college"
2197,39.00306588,57.57114636,65,"Male","25 to 34 years","4 year college"
2198,38.50427865,52.94034071,71,"Female","18 to 24 years","Some college"
2199,46.22056369,65.11444189,91,"Female","55 to 64 years","Some college"
2200,32.92653214,50.13645657,49,"Male","35 to 44 years","High school"
2201,48.44681504,62.432352,76,"Female","25 to 34 years","2 year college"
2202,35.523094,57.65261215,28,"Male","45 to 54 years","High school"
2203,43.92012641,52.97180433,90,"Female","25 to 34 years","Some college"
2204,42.96447691,65.29349948,70,"Female","25 to 34 years","Some college"
2205,36.23403205,50.08491826,68,"Female","18 to 24 years","4 year college"
2206,48.92711842,62.31255539,82,"Male","35 to 44 years","Some college"
2207,33.31685494,58.27936968,88,"Female","Age 65 or older","4 year college"
2208,47.48979179,53.36230757,75,"Female","25 to 34 years","Masters degree"
2209,38.76639387,64.9100998,58,"Female","25 to 34 years","4 year college"
2210,40.35129198,50.41385923,61,"Female","25 to 34 years","Masters degree"
2211,45.92174239,62.23370895,75,"Male","25 to 34 years","Some college"
2212,33.89925965,57.94300531,75,"Male","25 to 34 years","4 year college"
2213,49.22943293,53.00649432,85,"Female","25 to 34 years","4 year college"
2214,34.62928975,65.83510037,70," "," "," "
2215,44.21825187,51.19226907,32,"Female","35 to 44 years","Some college"
2216,41.25024244,63.01035188,80,"Male","35 to 44 years","4 year college"
2217,36.59091665,58.95907607,59,"Male","25 to 34 years","4 year college"
2218,48.24725146,53.18275238,65,"Female","55 to 64 years","Doctoral"
2219,33.21842784,65.92726304,55,"Male","25 to 34 years","4 year college"
2220,48.13815346,50.74092976,75,"Male","35 to 44 years","4 year college"
2221,37.91677276,61.76874906,100,"Female","35 to 44 years","4 year college"
2222,42.16313752,57.95798678,48,"Male","35 to 44 years","High school"
2223,45.06804909,53.03132278,80,"Female","25 to 34 years","4 year college"
2224,34.57452414,66.02179152,30,"Female","25 to 34 years","4 year college"
2225,49.40031018,50.69726332,85,"Male","35 to 44 years","Some college"
2226,34.48476968,61.97823664,26,"Male","18 to 24 years","4 year college"
2227,46.23100779,58.40900915,52,"Female","25 to 34 years","4 year college"
2228,40.98713191,52.43843106,72,"Female","35 to 44 years","Some college"
2229,38.49547241,65.44780461,78,"Male","25 to 34 years","4 year college"
2230,48.10095538,50.38320588,75,"Male","55 to 64 years","2 year college"
2231,33.76015684,61.83045888,1,"Male","35 to 44 years","Some college"
2232,48.77968807,58.73530217,74,"Female","18 to 24 years","4 year college"
2233,37.31554224,52.36452297,25,"Male","25 to 34 years","Some college"
2234,43.65511508,65.50111589,100,"Male","18 to 24 years","Some college"
2235,45.16427471,50.84292061,91,"Female","45 to 54 years","Some college"
2236,36.5808444,61.81797525,75,"Male","18 to 24 years","2 year college"
2237,50.32589807,59.10420576,81,"Female","35 to 44 years","4 year college"
2238,35.57449029,52.98260157,87,"Female","45 to 54 years","4 year college"
2239,48.64649309,66.24289336,85,"Female","25 to 34 years","4 year college"
2240,40.52059841,50.66100039,45,"Male","25 to 34 years","4 year college"
2241,40.45193539,61.70879231,80,"Female","35 to 44 years","Some college"
2242,48.03034922,58.85646599,60,"Female","18 to 24 years","4 year college"
2243,34.90825691,52.4974588,55,"Female","35 to 44 years","4 year college"
2244,50.38502419,65.87789583,47,"Female","18 to 24 years","4 year college"
2245,36.68540986,50.99317282,85,"Male","25 to 34 years","Less than high school"
2246,44.71133893,61.20242114,92,"Male","25 to 34 years","Masters degree"
2247,43.73366693,58.98854369,50,"Female","35 to 44 years","High school"
2248,36.90114965,52.23412545,60,"Female","18 to 24 years","Some college"
2249,49.65888572,65.73112189,75,"Female","25 to 34 years","4 year college"
2250,35.22769264,51.75202779,70,"Male","25 to 34 years","High school"
2251,48.61961446,61.62093852,84,"Female","45 to 54 years","4 year college"
2252,39.53789625,59.56151158,77,"Female","45 to 54 years","4 year college"
2253,41.64755692,52.28882391,97,"Female","25 to 34 years","4 year college"
2254,47.37069021,65.74866783,77,"Male","45 to 54 years","Some college"
2255,35.27700677,50.75640597,75,"Male","25 to 34 years","Masters degree"
2256,50.55248432,61.3466219,97,"Male","Age 65 or older","2 year college"
2257,36.15856702,59.50774445,40,"Male","25 to 34 years","Some college"
2258,46.24981186,52.31087322,65,"Male","25 to 34 years","4 year college"
2259,43.40691504,65.74448333,40,"Female","18 to 24 years","Some college"
2260,38.70017236,50.82927779,1,"Female","25 to 34 years","4 year college"
2261,50.14195372,61.29833554,86,"Female","18 to 24 years","2 year college"
2262,35.08633768,59.44297918,85,"Male","35 to 44 years","Some college"
2263,49.97540506,52.02774498,73,"Female","45 to 54 years","4 year college"
2264,38.96680095,66.18021508,60,"Male","25 to 34 years","Masters degree"
2265,43.10385895,51.27969981,30,"Female","25 to 34 years","Some college"
2266,46.94685765,61.53303827,53,"Male","25 to 34 years","Some college"
2267,36.38167581,60.0932413,76,"Male","35 to 44 years","I’d prefer not"
2268,50.46922097,52.91248673,70,"Male","25 to 34 years","Some college"
2269,35.31402425,66.83925226,82,"Female","18 to 24 years","4 year college"
2270,47.60941863,51.58565261,62,"Female","55 to 64 years","4 year college"
2271,42.7655737,61.46309967,60,"Male","25 to 34 years","4 year college"
2272,40.20325699,59.8371556,75,"Male","25 to 34 years","4 year college"
2273,49.94378479,51.9912151,84,"Male","18 to 24 years","4 year college"
2274,35.3201556,66.20065872,97,"Male","Age 65 or older","High school"
2275,50.66287095,51.40786178,70,"Female","45 to 54 years","4 year college"
2276,38.86826209,60.76679544,83,"Female","45 to 54 years","Some college"
2277,45.79805676,52.47643757,68,"Female","25 to 34 years","Some college"
2278,36.90670923,65.96587462,46,"Female","45 to 54 years","Some college"
2279,50.63575009,51.80305141,67,"Male","25 to 34 years","Some college"
2280,35.18509949,61.46531623,74,"Female","45 to 54 years","2 year college"
2281,48.14127743,60.231358,25,"Male","25 to 34 years","4 year college"
2282,40.90191804,51.96312121,40,"Female","55 to 64 years","4 year college"
2283,40.82050514,65.97913626,48,"Female","55 to 64 years","4 year college"
2284,48.82271419,51.88820295,13,"Female","18 to 24 years","4 year college"
2285,35.48953906,60.92008672,60,"Female","45 to 54 years","Masters degree"
2286,50.96798165,60.30515115,67,"Male","Age 65 or older","4 year college"
2287,37.56300224,52.24034059,90,"Female","35 to 44 years","2 year college"
2288,45.09335407,65.86540801,100,"Female","35 to 44 years","High school"
2289,44.36446518,51.26387839,90,"Female","55 to 64 years","2 year college"
2290,37.43024313,60.53648369,85,"Male","18 to 24 years","4 year college"
2291,50.47110889,60.6836925,27,"Male","Age 65 or older","2 year college"
2292,35.40320553,52.24295225,80,"Male","45 to 54 years","Some college"
2293,48.87831738,66.06762205,94,"Female","55 to 64 years","2 year college"
2294,40.51591196,52.40880773,70,"Male","25 to 34 years","2 year college"
2295,41.8260898,60.85647566,70,"Female","18 to 24 years","Some college"
2296,47.98560731,60.94766457,85,"Male","35 to 44 years","4 year college"
2297,36.04096702,52.39740049,87,"Female","25 to 34 years","4 year college"
2298,51.02725102,66.62392924,87,"Male","45 to 54 years","2 year college"
2299,36.52077384,52.16950504,55,"Male","35 to 44 years","Masters degree"
2300,46.36573335,60.65148219,30,"Male","45 to 54 years","Masters degree"
2301,43.28546247,60.67157148,80,"Male","25 to 34 years","4 year college"
2302,38.15214094,51.91974163,69,"Female","55 to 64 years","4 year college"
2303,49.87723407,66.22854577,77,"Female","25 to 34 years","Some college"
2304,34.79563576,51.85349488,55,"Female","18 to 24 years","4 year college"
2305,50.11204586,60.69192082,54,"Male","25 to 34 years","4 year college"
2306,39.04326926,61.00137771,80,"Female","25 to 34 years","2 year college"
2307,43.07079789,51.717141,57,"Female","25 to 34 years","4 year college"
2308,46.8761194,66.32277052,46,"Male","18 to 24 years","Masters degree"
2309,36.51171862,52.08529188,90,"Male","25 to 34 years","2 year college"
2310,51.30324966,60.54918874,40,"Male","25 to 34 years","4 year college"
2311,35.8601293,61.11634341,61,"Male","45 to 54 years","Some college"
2312,47.43705793,51.81522001,61,"Male","35 to 44 years","Some college"
2313,42.34422612,66.48831092,69,"Female","25 to 34 years","4 year college"
2314,39.19226431,52.88601629,90,"Female","18 to 24 years","4 year college"
